1,0.38275,0.4004926108374384,0.23061430010070494,0.3205383848454636,0.5803842264914054,0.582378223495702,0.33627019089574156,0.4471488178025035,0.3017875920084122,813,220,182,815,172,458,328,1028,195,355,643,813,216,329,285,1148
2,0.25975,0.030049261083743842,0.13293051359516617,0.028414755732801594,0.8574317492416582,0.1804733727810651,0.2972972972972973,0.5229357798165137,0.254463615903976,61,118,11,1840,89,264,16,1617,123,314,57,1512,65,192,25,1696
3,0.446,0.7088669950738916,0.3459214501510574,0.47058823529411764,0.2517694641051567,0.5232727272727272,0.3955094991364421,0.4109708315193731,0.4095394736842105,1439,162,270,159,394,687,579,326,423,406,944,233,494,482,504,498
4,0.406125,0.4413793103448276,0.22104733131923465,0.2691924227318046,0.6946410515672397,0.6256983240223464,0.4245647969052224,0.5060918462980318,0.3075889858965749,896,118,80,936,151,439,232,1164,204,269,540,993,181,208,215,1374
5,0.462875,0.7261083743842365,0.3469284994964753,0.4441674975074776,0.3281092012133468,0.5636711281070745,0.40577149587750294,0.4273381294964029,0.4051186017478152,1474,134,219,203,334,689,518,445,402,408,891,305,405,467,457,649
