0.320125,0.240375,0.432125,0.3965,0.45775
0.307625,0.257125,0.43475,0.463625,0.4635
0.3095,0.268875,0.42975,0.42675,0.4635
0.306375,0.274375,0.44225,0.417375,0.467875
0.301125,0.2725,0.43075,0.4195,0.464125
"Ttest_relResult(statistic=-0.9121188015852931, pvalue=0.4133059594602845)","Ttest_relResult(statistic=0.7836143127940619, pvalue=0.47706671737694306)","Ttest_relResult(statistic=0.8626898525350424, pvalue=0.43696138206946444)","Ttest_relResult(statistic=1.8121780372154315, pvalue=0.14418174138437073)"
